,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
0,0,BBC1 London,6-apr-2015,BBC News,01:05,295 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A062BB?bcast=115393611,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A062BB-BBC-News-2015-04-06T000500Z-BBC1-London.mp4/index.m3u8
1,2,BBC1 London,6-apr-2015,BBC London News,13:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A717?bcast=115419841,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A717-BBC-London-News-2015-04-06T122000Z-BBC1-London.mp4/index.m3u8
2,6,BBC1 London,6-apr-2015,BBC London News,22:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A711?bcast=115397093,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A711-BBC-London-News-2015-04-06T212000Z-BBC1-London.mp4/index.m3u8
3,7,BBC1 London,8-apr-2015,BBC News,01:10,290 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2AE4A?bcast=115407790,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2AE4A-BBC-News-2015-04-08T001000Z-BBC1-London.mp4/index.m3u8
4,9,BBC1 London,8-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A73F?bcast=115410261,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A73F-BBC-London-News-2015-04-08T124000Z-BBC1-London.mp4/index.m3u8
5,13,BBC1 London,8-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A739?bcast=115420300,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A739-BBC-London-News-2015-04-08T213000Z-BBC1-London.mp4/index.m3u8
6,14,BBC1 London,7-apr-2015,Joins BBC News,02:35,205 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B19793?bcast=115398865,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B19793-Joins-BBC-News-2015-04-07T013500Z-BBC1-London.mp4/index.m3u8
7,16,BBC1 London,7-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A72B?bcast=115401008,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A72B-BBC-London-News-2015-04-07T124000Z-BBC1-London.mp4/index.m3u8
8,20,BBC1 London,7-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A725?bcast=115420087,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A725-BBC-London-News-2015-04-07T213000Z-BBC1-London.mp4/index.m3u8
9,21,BBC1 London,2-apr-2015,BBC News,01:00,300 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A061B5?bcast=115367498,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A061B5-BBC-News-2015-04-02T000000Z-BBC1-London.mp4/index.m3u8
10,23,BBC1 London,2-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFCF?bcast=115370046,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFCF-BBC-London-News-2015-04-02T124000Z-BBC1-London.mp4/index.m3u8
11,27,BBC1 London,2-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFC9?bcast=115419073,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFC9-BBC-London-News-2015-04-02T213000Z-BBC1-London.mp4/index.m3u8
12,28,BBC1 London,9-apr-2015,Joins BBC News,01:10,290 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2AE8F?bcast=115412970,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2AE8F-Joins-BBC-News-2015-04-09T001000Z-BBC1-London.mp4/index.m3u8
13,30,BBC1 London,9-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A753?bcast=115415426,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A753-BBC-London-News-2015-04-09T124000Z-BBC1-London.mp4/index.m3u8
14,34,BBC1 London,9-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A74D?bcast=115420532,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A74D-BBC-London-News-2015-04-09T213000Z-BBC1-London.mp4/index.m3u8
15,35,BBC1 London,10-apr-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2AED8?bcast=115420867,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2AED8-Joins-BBC-News-2015-04-10T233500Z-BBC1-London.mp4/index.m3u8
16,37,BBC1 London,10-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A767?bcast=115423494,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A767-BBC-London-News-2015-04-10T124000Z-BBC1-London.mp4/index.m3u8
17,41,BBC1 London,10-apr-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A761?bcast=115424673,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A761-BBC-London-News-2015-04-10T212500Z-BBC1-London.mp4/index.m3u8
18,42,BBC1 London,13-apr-2015,Joins BBC News,01:40,260 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2AF9F?bcast=115435771,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2AF9F-Joins-BBC-News-2015-04-13T004000Z-BBC1-London.mp4/index.m3u8
19,44,BBC1 London,13-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A78F?bcast=115438073,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A78F-BBC-London-News-2015-04-13T124000Z-BBC1-London.mp4/index.m3u8
20,48,BBC1 London,13-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2A789?bcast=115439260,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2A789-BBC-London-News-2015-04-13T213000Z-BBC1-London.mp4/index.m3u8
21,49,BBC1 London,14-apr-2015,Joins BBC News,01:40,260 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09B2AFD8?bcast=115444943,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09B2AFD8-Joins-BBC-News-2015-04-14T004000Z-BBC1-London.mp4/index.m3u8
22,51,BBC1 London,14-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A64?bcast=115447325,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A64-BBC-London-News-2015-04-14T124000Z-BBC1-London.mp4/index.m3u8
23,55,BBC1 London,14-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A5E?bcast=115448519,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A5E-BBC-London-News-2015-04-14T213000Z-BBC1-London.mp4/index.m3u8
24,56,BBC1 London,15-apr-2015,Joins BBC News,01:30,270 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C57D62?bcast=115450152,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C57D62-Joins-BBC-News-2015-04-15T003000Z-BBC1-London.mp4/index.m3u8
25,58,BBC1 London,15-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A78?bcast=115452554,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A78-BBC-London-News-2015-04-15T124000Z-BBC1-London.mp4/index.m3u8
26,62,BBC1 London,15-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A72?bcast=115453708,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A72-BBC-London-News-2015-04-15T213000Z-BBC1-London.mp4/index.m3u8
27,63,BBC1 London,16-apr-2015,Joins BBC News,00:55,305 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C57E07?bcast=115456993,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C57E07-Joins-BBC-News-2015-04-16T235500Z-BBC1-London.mp4/index.m3u8
28,65,BBC1 London,16-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A8E?bcast=115459565,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A8E-BBC-London-News-2015-04-16T124000Z-BBC1-London.mp4/index.m3u8
29,69,BBC1 London,16-apr-2015,BBC London News,22:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A88?bcast=115460708,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A88-BBC-London-News-2015-04-16T213000Z-BBC1-London.mp4/index.m3u8
30,70,BBC1 London,28-apr-2015,Joins BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB6413?bcast=115533335,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB6413-Joins-BBC-News-2015-04-28T232500Z-BBC1-London.mp4/index.m3u8
31,72,BBC1 London,28-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB826E?bcast=115536001,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB826E-BBC-London-News-2015-04-28T124000Z-BBC1-London.mp4/index.m3u8
32,77,BBC1 London,29-apr-2015,Joins BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB6458?bcast=115606813,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB6458-Joins-BBC-News-2015-04-29T003500Z-BBC1-London.mp4/index.m3u8
33,79,BBC1 London,29-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB8295?bcast=115541105,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB8295-BBC-London-News-2015-04-29T124000Z-BBC1-London.mp4/index.m3u8
34,84,BBC1 London,1-apr-2015,Joins BBC News,01:45,255 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A06173?bcast=115418396,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A06173-Joins-BBC-News-2015-04-01T004500Z-BBC1-London.mp4/index.m3u8
35,86,BBC1 London,1-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFBB?bcast=115363326,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFBB-BBC-London-News-2015-04-01T124000Z-BBC1-London.mp4/index.m3u8
36,91,BBC1 London,17-apr-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C57E51?bcast=115462086,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C57E51-Joins-BBC-News-2015-04-17T233500Z-BBC1-London.mp4/index.m3u8
37,93,BBC1 London,17-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58AA4?bcast=115464662,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58AA4-BBC-London-News-2015-04-17T124000Z-BBC1-London.mp4/index.m3u8
38,97,BBC1 London,17-apr-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C58A9E?bcast=115465827,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C58A9E-BBC-London-News-2015-04-17T212500Z-BBC1-London.mp4/index.m3u8
39,98,BBC1 London,21-apr-2015,Joins BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C9EC85?bcast=115556752,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C9EC85-Joins-BBC-News-2015-04-21T232500Z-BBC1-London.mp4/index.m3u8
40,100,BBC1 London,21-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09CA1282?bcast=115488470,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09CA1282-BBC-London-News-2015-04-21T124000Z-BBC1-London.mp4/index.m3u8
41,105,BBC1 London,22-apr-2015,Joins BBC News,01:40,260 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C9ECD6?bcast=115496186,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C9ECD6-Joins-BBC-News-2015-04-22T004000Z-BBC1-London.mp4/index.m3u8
42,107,BBC1 London,22-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09CA1296?bcast=115498560,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09CA1296-BBC-London-News-2015-04-22T124000Z-BBC1-London.mp4/index.m3u8
43,112,BBC1 London,3-apr-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A061FD?bcast=115372566,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A061FD-Joins-BBC-News-2015-04-03T233500Z-BBC1-London.mp4/index.m3u8
44,114,BBC1 London,3-apr-2015,BBC London News,13:20,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFE3?bcast=115419274,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFE3-BBC-London-News-2015-04-03T122000Z-BBC1-London.mp4/index.m3u8
45,118,BBC1 London,3-apr-2015,BBC London News,22:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09A2AFDD?bcast=115376223,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09A2AFDD-BBC-London-News-2015-04-03T215000Z-BBC1-London.mp4/index.m3u8
46,119,BBC1 London,30-apr-2015,Joins BBC News,01:30,270 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB649D?bcast=115546668,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB649D-Joins-BBC-News-2015-04-30T003000Z-BBC1-London.mp4/index.m3u8
47,121,BBC1 London,30-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB82AF?bcast=115549284,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB82AF-BBC-London-News-2015-04-30T124000Z-BBC1-London.mp4/index.m3u8
48,125,BBC1 London,30-apr-2015,BBC London News,22:30,20 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB82A7?bcast=115550397,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB82A7-BBC-London-News-2015-04-30T213000Z-BBC1-London.mp4/index.m3u8
49,131,BBC1 London,20-apr-2015,BBC News,01:20,280 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C57F0A?bcast=115481038,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C57F0A-BBC-News-2015-04-20T002000Z-BBC1-London.mp4/index.m3u8
50,133,BBC1 London,20-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09CA126E?bcast=115483413,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09CA126E-BBC-London-News-2015-04-20T124000Z-BBC1-London.mp4/index.m3u8
51,149,BBC News 24,27-apr-2015,BBC News at Ten,22:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09DB641F?bcast=115529414,Program has no transcript button.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09DB641F-BBC-News-at-Ten-2015-04-27T210000Z-BBC-News-24.mp4/index.m3u8
52,185,BBC1 London,23-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09CA12AA?bcast=115503707,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09CA12AA-BBC-London-News-2015-04-23T124000Z-BBC1-London.mp4/index.m3u8
53,190,BBC1 London,24-apr-2015,Joins BBC News,00:35,325 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C9ED9A?bcast=115507072,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C9ED9A-Joins-BBC-News-2015-04-24T233500Z-BBC1-London.mp4/index.m3u8
54,192,BBC1 London,24-apr-2015,BBC London News,13:40,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09CA12BE?bcast=115509676,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09CA12BE-BBC-London-News-2015-04-24T124000Z-BBC1-London.mp4/index.m3u8
55,193,BBC News 24,24-apr-2015,BBC News at Six,18:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/09C9EDF8?bcast=115510205,Program has an empty transcript field.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/09C9EDF8-BBC-News-at-Six-2015-04-24T170000Z-BBC-News-24.mp4/index.m3u8
